"","TCGA-BLCA","TCGA-BRCA","TCGA-COAD","TCGA-HNSC","TCGA-KICH","TCGA-KIRC","TCGA-KIRP","TCGA-LIHC","TCGA-LUAD","TCGA-LUSC","TCGA-PRAD","TCGA-STAD","TCGA-THCA","TCGA-UCEC","maxTS","specific"
"ENSG00000247373.3",0.248337089545722,0.243120033609988,0.247325941507372,0.206369734911167,0.244002752012712,0.250140705560113,0.267301155308664,0.22309364251567,0.264685075338482,0.242293502224661,0.270435977609947,0.253414165205251,0.252969434647485,0.281904315445365,0.281904315445365,"TCGA-UCEC"
"ENSG00000206567.8",0.271263095388363,0.287182050756261,0.219950093024932,0.2046216708805,0.298795069171435,0.203751669048017,0.253255994289279,0.210427237687674,0.252545004467091,0.216080311093114,0.260459959452253,0.2114767306329,0.301212655895352,0.279132114694221,0.301212655895352,"TCGA-THCA"
"ENSG00000245904.3",0.252435148949188,0.239151062518086,0.204634384554235,0.245353136759815,0.232719629433294,0.343492542035674,0.315546659064481,0.221026368712959,0.244522785832904,0.281006029914982,0.219071339547182,0.245435300336072,0.204709239511578,0.21485828652208,0.343492542035674,"TCGA-KIRC"
"ENSG00000249669.6",0.228754287267469,0.246356697536356,0.295118282015793,0.183239516301506,0.190978537126005,0.27226691124079,0.179542681911157,0.180490610871569,0.260524922445384,0.190597436834226,0.369815149323152,0.387363709427497,0.186563233861886,0.209146257604766,0.387363709427497,"TCGA-STAD"
"ENSG00000280383.1",0.256338505905743,0.240258600667866,0.278553667661327,0.210276296215053,0.216289948465106,0.241384656861681,0.222511593019095,0.20827431604588,0.312665762951681,0.260585443582589,0.241817150645655,0.30158911122126,0.203240395576915,0.279222675539001,0.312665762951681,"TCGA-LUAD"
"ENSG00000229619.3",0.258094983483406,0.244299684232223,0.24521437936645,0.240371483770289,0.216135664999422,0.26809164379909,0.222281305337379,0.191838707012275,0.244554704292684,0.274419190361091,0.308753129843288,0.320688573204038,0.203930674995692,0.231668420994939,0.320688573204038,"TCGA-STAD"
"ENSG00000261824.5",0.235261388038667,0.270690385196019,0.227286454020739,0.224212746840984,0.257262230922134,0.238015606113117,0.233721190781062,0.210966258439728,0.258439787612855,0.259299661101094,0.335286479564649,0.24057665443445,0.244363383717636,0.248604663819145,0.335286479564649,"TCGA-PRAD"
"ENSG00000237187.7",0.233558253493085,0.246537989387337,0.211595712345646,0.218893074368092,0.214808898093667,0.258315773787488,0.194714516788845,0.215481498076558,0.283900074351855,0.251469822792174,0.274651518941119,0.231004907060748,0.359286450756391,0.267915198624011,0.359286450756391,"TCGA-THCA"
"ENSG00000228223.2",0.23231182555982,0.277746369396376,0.255483627816638,0.233020160758306,0.239478656648828,0.28611892519977,0.280716068663771,0.178828925682982,0.267137163699973,0.255144971822951,0.238050017789094,0.251355675373658,0.251430953637926,0.237410364165028,0.28611892519977,"TCGA-KIRC"
"ENSG00000215386.9",0.197391746791387,0.240727761738733,0.186441402492584,0.212231280915956,0.262187517385123,0.253963437818988,0.270940728669631,0.232483177911537,0.217045593534111,0.218891882040981,0.359290529317599,0.22418004657697,0.326868020442889,0.245203371996593,0.359290529317599,"TCGA-PRAD"
"ENSG00000246339.5",0.263952551392217,0.268909967347207,0.236649815135901,0.205377149718247,0.194226705410343,0.228352491213332,0.286063129764628,0.223248885331828,0.259228393474269,0.268424393285964,0.268289364521763,0.252237829862299,0.228008262277109,0.297550625642286,0.297550625642286,"TCGA-UCEC"
"ENSG00000230551.4",0.258314928126596,0.273257325747452,0.236914619527769,0.241100615845452,0.226053263491273,0.273636185310521,0.240914274607214,0.206572011473139,0.281021919671192,0.251514260829024,0.279942408377768,0.24787053454215,0.234795428990885,0.240813495158318,0.281021919671192,"TCGA-LUAD"
"ENSG00000260966.1",0.232537240857359,0.284258415536497,0.242424680487684,0.223470540141678,0.218360492148804,0.279004561323732,0.265453858033491,0.21773435221342,0.251770398191332,0.237002277591572,0.279429289720683,0.243740676776251,0.276713963870384,0.238713823971758,0.284258415536497,"TCGA-BRCA"
"ENSG00000260034.1",0.295537243741641,0.272594308484205,0.277479131865598,0.214090670607124,0.200731882547973,0.243489922175909,0.308258078221881,0.179157290788256,0.286185874855578,0.236053238648048,0.223383947998091,0.268868883506126,0.192922301611044,0.260417585387174,0.308258078221881,"TCGA-KIRP"
